namaste_code,name
O-545,Ḥifẓ al-Ṣiḥḥa bi’l Riyāḍa
O-546,Ḥifẓ al-Ṣiḥḥa bi’l Dalk
O-547,Ḥifẓ al-Ṣiḥḥa bi’l Ishāl
O-548,Ḥifẓ al-Ṣiḥḥa bi’l Qay’
O-549,Ḥifẓ al-Ṣiḥḥa bi’l Jimā‘
O-550,Ḥifẓ Ṣiḥḥa al-Ḥublā
O-551,Ḥifẓ Ṣiḥḥa al-Murḍi‘a
O-552,Tadbīr al-Raḍā‘
O-553,Tadbīr al-Mawlūd
O-554,Ḥifẓ Ṣiḥḥa al-Ṣabīy Ba‘d al-Fiṭām
O-555,Ḥifẓ Ṣiḥḥa al-Ṭifl
O-556,Ḥifẓ Ṣiḥḥa al-Shābb
O-557,Ḥifẓ Ṣiḥḥa al-Kahl
O-558,Ḥifẓ Ṣiḥḥa al-Shaykh
O-559,Ḥifẓ Ṣiḥḥa al-Nāqih
O-560,Ḥifẓ al-Ṣiḥḥa bi Ḥasabi’l Amākin
O-561,Tadbīr al-Musāfir
O-562,Ḥifẓ Ṣiḥḥa al-Musāfir fi'l Barr
O-563,Ḥifẓ Ṣiḥḥa al-Rākib fi'l Baḥr
O-564,Ḥifẓ Ṣiḥḥa bi’l Ḥammām
O-565,Ḥifẓ Ṣiḥḥa al-A‘ḍā'
O-566,Ḥifẓ Ṣiḥḥa al-Sha‘r
O-567,Ḥifẓ Ṣiḥḥa al-Ra’s
O-568,Ḥifẓ Ṣiḥḥa al-‘Ayn
O-569,Ḥifẓ Ṣiḥḥa al-Anf
O-570,Ḥifẓ Ṣiḥḥa al-Udhun
O-571,Ḥifẓ Ṣiḥḥa al-Lisān
O-572,Ḥifẓ Ṣiḥḥa al-Asnān
O-573,Ḥifẓ Ṣiḥḥa al-Ri’a wa Qaṣaba al-Ri’a
O-574,Ḥifẓ Ṣiḥḥa al-Qalb
O-575,Ḥifẓ Ṣiḥḥa al-Mi‘da
O-576,Ḥifẓ Ṣiḥḥa al-Am‘ā’
O-577,Ḥifẓ Ṣiḥḥa al-Kabid
O-578,Ḥifẓ Ṣiḥḥa Ālāt al-Bawl
O-579,Ḥifẓ Ṣiḥḥa al-Mafāṣil
O-580,Man‘ al-Ḥabal
O-581,Tadbīr-i-Man‘-i-Ḥaml
P,Amrāḍ Mutafarriqa
Q,‘Alāmāt
AA,Amrāḍ-i-Ra's
AB,Amrāḍ-i-Dimāgh
AC,Amrāḍ-i-A‘ṣāb
BA,Amrāḍ-i-Jafn
BB,Amrāḍ-i-Āmāq
BC,Amrāḍ-i-Multaḥima
BD,Amrāḍ-i-Ṭabaqa'-i-Qarniyya
BE,Amrāḍ-i-Ṭabaqa'-i-‘Inabiyya
BF,Amrāḍ-i-Ḥadaqa
BG,Amrāḍ-i-Miqla
BH,Amrāḍ-i-Ahdāb
BI,Amrāḍ-i-Quwwat Bāṣira
BJ,Amrāḍ-i-Ṭabaqa'-i-Shabkiyya
BK,Amrāḍ-i-Ṭabaqa'-i-Mashīmiyya
BL,Amrāḍ-i-Ruṭūbat Jalīdiyya
BM,Amrāḍ-i-Ruṭūbāt-i-Chashm
CA,Amrāḍ-i-Udhun
CB,Amrāḍ-i-Anf
CC,Amrāḍ-i-Dahan
CD,Amrāḍ-i-Zabān
CE,Amrāḍ-i-Ḥanak
CF,Amrāḍ-i-Lab
CG,Amrāḍ-i-Dandān
CH,Amrāḍ-i-Litha
CI,Amrāḍ-i-Ḥalq
CJ,Amrāḍ-i-Lahāt
DA,Amrāḍ-i-Qaṣaba’-i-Ri’a
DB,Amrāḍ-i-Ri’a
FA,Amrāḍ-i-Marī
FB,Amrāḍ-i-Mi‘da
FC,Amrāḍ-i-Kabid
FD,Amrāḍ-i-Ṭiḥāl
FE,Amrāḍ-i-Am‘ā'
FF,Amrāḍ-i-Maq‘ad
GA,Amrāḍ-i-Kulya
GB,Amrāḍ-i-Mathāna
HA,Amrāḍ-i-Qaḍīb
HB,Amrāḍ-i-Khuṣya
IA,Amrāḍ-i-Nizswān
IB,Amrāḍ-i-Qabālāt
IC,Amrāḍ-i-Raḥim
ID,Amrāḍ-i-Thadī
JA,Amrāḍ-i-Jild
JB,Awrām-i-Ẓāhir-i-Badan
JC,Buthūr-i-Ẓāhir-i-Badan
JD,Amrāḍ-i-Sha‘r
JE,Amrāḍ-i-Ẓufr
KA,Ḥummayāt Yawmiyya
KB,Ḥummayāt Khilṭiyya
nan,Sammiyat-i-Sumūm Mashrūba
NB,Sammiyat-i-Sumūm Maldūgha
OA,Namaṭ-i-Akhlāṭ Ghayr Ṭabī‘iyya
OB,Namaṭ-i-Sū'-i-Mizāj
OC,Namaṭ-i-Khalal-i-Fuḍlāt-i-Badan
OD,Namaṭ-i-Sū'-i-Tarkīb
OE,Namaṭ-i-Nabḍ Ghayr Ṭabī‘ī
OF,Namaṭ-i-Asbāb
OG,Namaṭ-i-‘Ilāj
OH,Anmāṭ Mukhtalifa
A-1.1,Bayḍa-o-Khūdha Damawī
A-1.2,Bayḍa-o-Khūdha Ṣafrāwī
A-1.3,Bayḍa-o-Khūdha Balghamī
A-1.4,Bayḍa-o-Khūdha Sawdāwī
A-1.5,Bayḍa-o-Khūdha Bukhārī-o-Rīḥī
A-2.3,Shaqīqa Riyāḥī
A-2.4,Shaqīqa Bukhārī
A-14.4,Halāka al-Dhikr
A-25.6,Sadr-o-Duwār Rīḥī-o-Bukhārī
A-27.4,Kābūs Sawdāwī
A-28.19,Ṣar‘ Dimāghī Damawī
A-28.20,Ṣar‘ Dimāghī
A-28.21,Ṣar‘ Dimāghī Balghamī
A-28.22,Ṣar‘ Dimāghī Rīḥī
A-28.23,Ṣar‘ Mi‘dī Balghamī
A-28.24,Ṣar‘ Mi‘dī Sawdāwī
A-28.25,Ṣar‘ Mi‘dī Ṣafrāwī
A-28.26,Ṣar‘ Mi'ā'ī
A-29.10,Sakta Bukhāriyya
A-32.2,Fālij Ruṭūbī Balghamī
A-32.3,Fālij Damawī
A-32.4,Fālij Intiqālī Buḥrānī
A-32.5,Fālij Waramī
A-32.6,Abūbalqisyā
A-33.7,Tashannuj Balghamī
A-33.8,Tashannuj Sawdāwī
A-33.9,Tashannuj Rīḥī
A-36.31,Ṣudā‘ Sāda
A-36.32,Ṣudā‘ Ḥārr Khārijī
A-36.33,Ṣudā‘ Ḥārr Dākhilī
A-36.34,Ṣudā‘ Bārid Khārijī
A-36.35,Ṣudā‘ Bārid Dākhilī
A-36.36,Ṣudā‘ Māddī
A-36.37,Ṣudā‘ Ḥārr Māddī
A-36.38,Ṣudā‘ Bārid Māddī
A-36.39,Ṣudā‘ Ṭiḥālī
A-36.40,Ṣudā‘ Mi‘wī Dīdānī
A-36.41,Ṣudā‘ Raḥimī
A-36.42,Ṣudā‘ Ḥijābī
A-36.43,Ṣudā‘ Kulwī
A-36.44,Ṣudā‘ Ṣulbī
A-36.45,Ṣudā‘ Aṭrāfī
A-36.46,Ṣudā‘-i-Ḥummā
A-38.8,Kuzāz Imtilā’ī
A-38.9,Kuzāz Yābis
A-40.3,Ri‘sha Jimā‘ī
A-41.1,Irti‘ād Ruṭūbī
A-41.2,Irti‘ād Sharābī
A-42.1,Khadar Damawī
A-42.2,Khadar Ṣafrāwī
A-42.3,Khadar Balghamī-o-
A-42.4,Khadar Sawdāwī
A-42.5,Khadar Rīḥī
A-42.6,Khadar Yubsī
A-44,Jamra-i-Dimāgh
B-12.1.1,Qatām
B-12.1.2,Saḥāb
B-12.1.3,Iklīlī
B-12.1.4,Ṣūfī
B-12.2.1,Lūthūyūn
B-12.2.2,Lūlawm
B-12.2.3,Awqūmā
B-29.4,Juḥūẓ Khilṭī
B-29.5,Juḥūẓ Rīḥī
B-32.1,Buṭlān-i-Baṣar
B-79,Buthūr-i-Multaḥima
B-80,Midda Kāmina
B-81,Sa‘fa-i-Jafn
B-82,Nār Fārsī-i-Jafn
B-83,Khushūnat-i-Jafn
B-84,Kumūdat-o-Khuḍrat-i-Jafn
B-85,Inkhirāq-i-Jafn
B-86,Ikhtilāj-i-Jafn
C-1.1,Waja‘-i-Gosh-i-Aṭfāl
C-5.1,Ṭanīn Balghamī
C-5.2,Ṭanīn Rīḥī
C-5.3,Ṭanīn Ḍu‘fī
C-5.4,Ṭanīn Ḥissī
C-5.5,Ṭanīn Yubsī
C-18.1,Ākila-i-Gosh
C-20.1,Waram Aṣl al-Udhun Damawī
C-20.2,Waram Aṣl al-Udhun Ṣafrāwī
C-20.3,Waram Aṣl al-Udhun Balghamī
C-20.4,Waram Aṣl al-Udhun Sawdāwī
C-21.1,Zukām-o-Nazla Ḥārr
C-21.2,Zukām Damawī
C-21.3,Zukām Ṣafrāwī
C-21.4,Zukām-o-Nazla Bārid
C-21.5,Zukām Balghamī
C-21.6,Zukām Sawdāwī
C-25.1,Qarḥa-i-Anf Yābis
C-25.2,Qarḥa-i-Anf Raṭb
C-25.3,Qarḥa-i-Anf Muntin
C-32.1,Bawāsīr-i-Anf Damawī
C-32.2,Bawāsīr-i-Anf Balghamī
C-32.3,Bawāsīr-i-Anf Sawdāwī
C-32.4,Urbiyān al-Anf
C-42.1,Waram-i-Zabān Damawī
C-42.2,Waram-i-Zabān Ṣafrāwī
C-42.3,Waram-i-Zabān Balghamī
C-42.4,Waram-i-Zabān Sawdāwī
C-63.1,Waram-i-Lab Damawī
C-63.2,Waram-i-Lab Ṣafrāwī
C-63.3,Waram-i-Lab Balghamī
C-63.4,Waram-i-Lab Sawdāwī
C-63.5,Tashaqquq-i-Shidqayn
C-97.3,Khunāq Damawī
C-97.4,Khunāq Ṣafrāwī
C-97.5,Khunāq Balghamī
C-97.6,Khunāq Sawdāwī
C-97.7,Khunāq Muṭlaq
C-101.6,Waram-i-Lahāt ‘Amūdī
C-101.7,Waram-i-Lahāt ‘Inabī
C-101.8,Waram-i-Lahāt Aṣlī
C-130,Khunān
D-6.8,Rabw Bārid
D-6.9,Buhr
D-14.4,Dhāt al-Ri’a Damawī
D-14.5,Dhāt al-Ri’a Ṣafrāwī
D-14.6,Dhāt al-Ri’a Balghamī
D-17.6,Dhāt al-Janb Khāliṣ
D-17.7,Dhāt al-Janb Khāliṣ Damawī
D-17.8,Dhāt al-Janb Khāliṣ Ṣafrāwī
D-17.9,Dhāt al-Janb Khāliṣ Balghamī
D-17.10,Dhāt al-Janb Khāliṣ Sawdāwī
D-17.11,Dhāt al-Janb Ghayr Khāliṣ
E-0,Amrāḍ-i-Qalb
E-2.8,Khafaqān Damawī
E-2.9,Khafaqān Ṣafrāwī
E-2.10,Khafaqān Balghamī
E-2.11,Khafaqān Sawdāwī
F-5.1,Waram-i-Marī Ḥārr
F-5.2,Waram-i-Marī Bārid
F-6.1,Sū’-i-Mizāj-i-Mi‘da Sādhij
F-6.2,Sū’-i-Mizāj-i-Mi‘da Māddī
F-13.2,Hayḍa Ṣafrāwī
F-13.3,Hayḍa Balghamī
F-13.4,Hayḍa Sawdāwī
F-31.5,Qay’ Ṣafrāwī
F-31.6,Qay’ Balghamī
F-31.7,Qay’ Sawdāwī
F-38.2,Fuwāq Ḥārr
F-38.3,Fuwāq Bārid
F-38.4,Fuwāq Ṣafrāwī
F-38.5,Fuwāq Sawdāwī
F-38.6,Fuwāq Yubsī
F-38.7,Fuwāq Imtilā’ī
F-38.8,Fuwāq Ladh‘ī
F-38.9,Fuwāq Waramī
F-44.1,Ḥikka-i-Mi‘da Khilṭī
F-44.2,Ḥikka-i-Mi‘da Buthūrī
F-51.1,Sū’ Mizāj al-Kabid al-Ḥārr
F-51.2,Sū’ Mizāj al-Kabid al-Bārid
F-51.3,Sū’ Mizāj al-Kabid al-Raṭb
F-51.4,Sū’ Mizāj al-Kabid al-Yābis
F-70.1,Yarqān Suddī
F-70.2,Yarqān Waramī
F-70.3,Yarqān Sammī
F-70.4,Yarqān Buḥrānī
F-72.1,Sū’ Mizāj al-Ṭiḥāl al-Ḥārr
F-72.2,Sū’ Mizāj al-Ṭiḥāl al-Bārid
F-72.3,Sū’ Mizāj al-Ṭiḥāl al-Raṭb
F-72.4,Sū’ Mizāj al-Ṭiḥāl al-Yābis
F-73.1,Waram-i-Ṭiḥāl Damawī
F-73.2,Waram-i-Ṭiḥāl Ṣafrāwī
F-73.3,Waram-i-Ṭiḥāl Balghamī
F-73.4,Waram-i-Ṭiḥāl Ṣulb Sawdāwī
F-83.25,Ishāl Dhawbānī
F-89.5,Zaḥīr Kādhib
F-89.6,Zaḥīr Ṣādiq
F-89.7,Zaḥīr Ṣafrāwī
F-89.8,Zaḥīr Balghamī
F-90.2,Maghṣ Ḥārr Sāda
F-90.3,Maghṣ Ṣafrāwī
F-90.4,Maghṣ Balghamī
F-90.5,Maghṣ Sawdāwī
F-90.6,Maghṣ Rīḥī
F-90.7,Maghṣ Waramī
F-90.8,Maghṣ Thuflī
F-90.9,Maghṣ Dīdānī
F-91.1,Nafkh-o-Qarāqir Ghidhā’ī
F-91.2,Nafkh-o-Qarāqir A‘ḍā’ī
F-91.3,Nafkh-o-Qarāqir Buḥrānī
F-92.19,Qūlanj Ṣafrāwī
F-92.20,Qūlanj Sawdāwī
F-92.21,Qūlanj Waramī Damawī
F-92.22,Qūlanj Waramī Ṣafrāwī
F-92.23,Qūlanj Waramī Sawdāwī
F-92.24,Qūlanj Waramī Balghamī
F-95.1,Ḥayyāt
F-95.2,Ḥabb al-Qar‘
F-95.3,Ṣighār
F-95.4,Mustadīra
F-96.1,Bawāsīr Dāmiya
F-96.2,Bawāsīr ‘Amyā’
F-96.3,Bawāsīr Thūlūlī
F-96.4,Bawāsīr ‘Inabiyya
F-96.5,Bawāsīr Tūtī
F-96.6,Bawāsīr Naffākhī
F-96.7,Bawāsīr Nakhlī
F-96.8,Bawāsīr Tīnī
F-96.9,Bawāsīr Tamrī
M-43,Jarayān al-Dam
L-4.1,Waja‘ al-Mafāṣil Damawī
L-4.2,Waja‘ al-Mafāṣil Ṣafrāwī
L-4.3,Waja‘ al-Mafāṣil Balghamī
L-4.4,Waja‘ al-Mafāṣil Sawdāwī
L-4.5,Waja‘ al-Mafāṣil Murakkab
L-15.25,Kasr al-Laḥy
L-15.26,Kasr al-Tarquwa
L-15.27,Kasr al-Katif
L-15.28,Kasr al-Qaṣṣ
L-15.29,Kasr al-Aḍlā‘
L-15.30,Kasr al-Kharzāt
L-15.31,Kasr ‘Aẓm al-Kāhil
L-15.32,Kasr Asfal al-Qaṭan
L-15.33,Kasr al-‘Uṣ‘uṣ
L-15.34,Kasr al-‘Aḍud
L-15.35,Kasr al-Sā‘id
L-15.36,Kasr al-Rusgh
L-15.37,Kasr ‘Iẓām al-Aṣābi‘
L-15.38,Kasr al-Warik
L-15.39,Kasr al-Fakhidh
L-15.40,Kasr al-Sāq
L-15.41,Kasr al-Ka‘b
L-15.42,Kasr al-‘Aqib
L-15.43,Kasr Aṣābi‘ al-Rijl
J-52.2,Sharā Damawī
J-52.3,Sharā Balghamī
J-56.1,Jarab Ṣafrāwī
J-56.2,Jarab Sawdāwī
J-56.3,Jarab Balghamī
J-56.4,Jarab Raṭab
J-56.5,Jarab Yābis
J-67.1,Masāmīr
J-67.2,Qurūn
G-2.1,Dhayābīṭus Bārid
G-6.1,Waram-i-Mathāna Damawī
G-6.2,Waram-i-Mathāna Ṣafrāwī
G-6.3,Waram-i-Mathāna Balghamī
H-10.1,Waram al-Khuṣyatayn Ḥārr/Waram al-Unthayayn Ḥārr
H-10.1.1,"Waram
al-Khuṣyatayn Damawī/
Waram
al-Unthayayn Damawī"
H-10.1.2,Waram al-Khuṣyatayn Ṣafrāwī/Waram al-Unthayayn Ṣafrāwī
H-10.2,Waram al-Khuṣyatayn Bārid/Waram al-Unthayayn Bārid
H-10.2.1,Waram al-Khuṣyatayn Balghamī/Waram al-Unthayayn Balghamī
H-10.2.2,Waram al-Khuṣyatayn Sawdāwī/Waram al-Unthayayn Sawdāwī
H-10.3,Waram al-Khuṣyatayn Rīḥī/Waram al-Unthayayn Rīḥī
H-28.1,Qīla Mā’iyya Ghimdī
H-28.2,Qīla Mā’iyya Khilqī
H-28.3,Qīla Mā’iyya Kīsī
I-1.1,Sū’-i-Mizāj al-Raḥim al-Ḥārr
I-1.2,Sū’-i-Mizāj al-Raḥim al-Bārid
I-1.3,Sū’-i-Mizāj al-Raḥim al-Raṭb
I-1.4,Sū’-i-Mizāj al-Raḥim al-Yābis
I-18.1,Taṣaghghur Khuṣya al-Raḥim Khilqī
I-18.2,Taṣaghghur Khuṣya al-Raḥim Iktisābī
I-19.1,Iltihāb al-Qādhif Ḥādd
I-19.2,Iltihāb al-Qādhif Muzmin
I-37.1,Waram-i-Thadī Ḥārr
I-37.2,Waram-i-Thadī Bārid
I-37.3,Waram-i-Thadī Ṣulb
I-57.1,Waram-i-Raḥim Ḥārr
I-57.2,Waram-i-Raḥim Balghamī
I-57.3,Waram-i-Raḥim Ṣulb
I-60,Dubayla al-Raḥim
K-5.1.1,Ghibb Khāliṣa
K-5.1.2,Ghibb Ghayr Khāliṣa
K-8.2,Ḥummā al-Rib‘ Dā’ira
K-8.3,Rib‘ Damawī
K-8.4,Rib‘ Ṣafrāwī
K-8.5,Rib‘ Balghamī
K-8.6,Rib‘ Sawdāwī
K-13.2.1,Ḥummā Muṭbiqa ‘Ufūniyya Mutazā’ida
K-13.2.2,Ḥummā Muṭbiqa ‘Ufūniyya Wāqifa
K-13.2.3,Ḥummā Muṭbiqa ‘Ufūniyya Mutanāqiṣa
K-26,Shaṭar al-Ghibb
K-27,Ḥummā Nahāriyya
K-28,Ḥummā Layliyya
N-32,Gazīdgī-i-Jarrāra
N-33,Gazīdgī-i-Mūr
N-34,Gazīdgī-i-Magas-i-‘Asal
N-35,Gazīdgī-i-Pashsha
O-582,Ḍu‘f-i-A‘ḍā'
O-583,Ḍu‘f-i-Ḥarārat Gharīziyya
O-584,Ḍu‘f-i-‘Ām
O-585,Khalal-i-Quwā Nafsāniyya
O-586,Khalal-i-Quwwat Ḥaywāniyya
O-587,Khalal-i-Quwā Ṭabī‘iyya
O-588,Khalal-i-Quwwat Ghādhiya
O-589,Khalal-i-Quwwat Muḥaṣṣila
O-590,Khalal-i-Quwwat Mulaṣṣiqa
O-591,Khalal-i-Quwwat Mushabbiha
O-592,Khalal-i-Quwwat Nāmiya/Khalal-i-Quwwat Murabbiya
O-593,Khalal-i-Quwwat Jādhiba
O-594,Khalal-i-Quwwat Māsika
O-595,Khalal-i-Quwwat Hāḍima
O-596,Khalal-i-Quwwat Dāfi‘a
O-597,Khalal-i-Quwā Tanāsuliyya
N-36,Kathrat-i-Sharāb Noshī
M-44,Khurāj/ Dubayla
H-34,‘Iẓam-i-Ghudda’-i-Madhī
A-32.7,Fālij Asfal/Fālij Aṭrāfī
M-45,I‘yā’
M-45.1,I‘yā’ Tamaddudī
M-45.2,I‘yā’ Nāfikh
M-45.3,I‘yā’ Qurūḥī
M-45.4,I‘yā’ Waramī
M-46,Waja‘
M-46.1,Waja‘ Ḥakkāk
M-46.2,Waja‘ Khashin
M-46.3,Waja‘ Nākhis
M-46.4,Waja‘ Ḍāghiṭ
M-46.5,Waja‘ Mumaddid
M-46.6,Waja‘ Mufassikh
M-46.7,Waja‘ Mukassir
M-46.8,Waja‘ Rikhw
M-46.9,Waja‘ Thāqib
M-46.10,Waja‘ Misallī
M-46.11,Waja‘ Khadrī
M-46.12,Waja‘ Thaqīl
M-46.13,Waja‘ I‘yā’ī
M-46.14,Waja‘ Ladh‘ī
C-131,Luknat
O-598,Sinn-i-Numū / Sinn-i-Ḥadāthat
O-599,Sinn-i-Shabāb / Sinn-i-Wuqūf
O-600,Sinn-i-Kuhūlat / Sinn-i-Inḥiṭāṭ
O-601,Sinn-i-Shaykhūkhat
O-602,A‘rāḍ-i-Ibtidā’-i-Ḥaml
O-603,A‘rāḍ-i-Wasaṭ-i-Ḥaml
O-604,A‘rāḍ-i-Ākhir-i-Ḥaml
O-605,A‘rāḍ-i-Nifās
O-24.5,Ghalaba’-i-Dam
O-24.6,Ghalaba’-i-Ṣafrā’
O-24.7,Ghalaba’-i-Balgham
O-24.8,Ghalaba’-i-Sawdā’
I-62,Ḍu‘f-i-Raḥim
I-63,Sudad al-Rahim
O-606,Ghilẓa al-Ruṭūba
O-607,Riqqa al-Ruṭūba
O-608,Ruṭūbat Gharība
A-15.1,I‘tilāl al-Takhayyul/ Fasād-i-Takhayyul
A-15.2,I‘tilāl al-Fikr/ Fasād-i-Fikr
A-15.3,Fikr Radī
F-109,Al-Thiqal fi’l Mi‘da
P-1,Amrāḍ Ḥādda
P-2,Amrāḍ Muzmina
P-3,Amrāḍ Ẓāhira
P-4,Amrāḍ Bāṭina
P-5,Amrāḍ Khāṣṣa
P-6,Amrāḍ bi'l Shirka
P-7,Amrāḍ Mu‘diya
P-8,Amrāḍ Mutawāritha
P-9,Amrāḍ Jinsiyya
P-10,Awqāt al-Amrāḍ
P-11,Waqt al-Ibtidā’
P-12,Waqt al-Tazayyud
P-13,Waqt al-Muntahā
P-14,Waqt al-Inḥiṭāṭ
P-15,Intiqāl-i-Mādda
Q-1,Al- ‘Araḍ/Al-A‘rāḍ
Q-2,Dāll
Q-3,Mudhakkir
Q-4,Taqaddama al-Ma‘rafa
Q-5,‘Alāmat-i- Maraḍ
Q-6,‘Alāmāt Jawhariyya
Q-7,‘Alāmāt ‘Arḍiyya
Q-8,‘Alāmāt Tamāmiyya
Q-9,‘Alāmat Muwaqqata
Q-10,‘Alāmāt Ghayr Muwaqqata
Q-11,‘Alāmāt Mushakhkhiṣa
Q-12,‘Alāmāt Mushtarika
Q-13,‘Alāmāt Mu‘ajjala
Q-14,‘Alāmāt Hā’ila
Q-15,‘Alāmāt Fāriqa
Q-16,Dalā’il Ḥāḍira
Q-17,Dalā’il Māḍiya
Q-18,‘Alāmāt-i-Amrāḍ Ẓāhira
Q-19,‘Alāmāt-i-Amrāḍ Bāṭina
Q-20,‘Alāmāt-i-Riyāḥ
Q-21,‘Alāmāt-i-Awrām
Q-22,‘Alāmāt-i-Tafarruq-i-Ittiṣāl
Q-23,Thiqal Jamī‘ al-Badan
Q-24,Thiqal al-Ra's
Q-25,Thiqal al-‘Aynayn
Q-26,Thiqal al-Ṣudghayn
Q-27,Takassur fi’l A‘ḍā’
Q-28,Tarahhul al-Badan
Q-29,Kasal al-Badan
Q-30,Rakhāwa al-A‘ṣāb
Q-31,Bayāḍ Lawn al-Badan
Q-32,Līn Malmas al-Badan
Q-33,Ṣufra al-Lawn
Q-34,Ṣufra al-Wajh
Q-35,Ṣufra al-‘Ayn
Q-36,Marāra al-Fam
Q-37,Khashin al-Lisān
Q-38,Al-Iltidhādh bi’l Nasīm al-Bārid
Q-39,Qaḥal al-Badan
Q-40,Kumūda al-Lawn
Q-41,Sawād al-Lawn
Q-42,Ziyāda al-Wasāwis
Q-43,Ḥurqa Fam al-Mi‘da
Q-44,Ḥarāra al-Malmas
Q-45,Al-Ḥidda
Q-46,Iḥsās al-Thiqal fi’l Ra’s
Q-47,Al-Tamaddud
Q-48,Mayl al-Ṣudā‘ ilā Shiqq al-Ra’s al-Ayman
Q-49,Mayl al-Ṣudā‘ ilā Shiqq al-Ra’s al-Aysar
Q-50,Mayl al-Ṣudā‘ ilā Khalf al-Ra’s
Q-51,Mayl al-Ṣudā‘ ilā Muqaddam al-Ra’s
Q-52,Bayāḍ Jilda al-Ra’s
Q-53,Kathra al-Nawm
Q-54,Qilla al-Nawm
Q-55,Al-Nawm al-Muḍṭarib
Q-56,Al-Ghaṭīṭ
Q-57,Al-Ḥuzn al-Dā’im
Q-58,Al-Ibṭā’ fi’l Jawāb
Q-59,Al-Tafazzu‘
Q-60,Ishtidād al-Ṣudā‘ fi’l Khawā
Q-61,Hayajān al-Ṣudā‘ Ba‘d Shurb al-Khumūr
Q-62,Hayajān al-Ṣudā‘ ma‘ al-Ḥaraka
Q-63,Ḥāla al-Sukr
Q-64,Al-Izbād
Q-65,Al-Nu‘ās
L-18,Waja‘ al-‘Unuq
L-19,Waja‘-i-Mafṣal-i-Katif
F-110,Waram-i-Marāra
F-111,Waram-i-Bānqrās Muzmin
F-112,Tashaḥḥum-i-Kabid Ghayr Khamrī
I-61,Akyās Khuṣya al-Raḥim Mutalāzima
I-64,Maraḍ-i-Iltihāb- i- Hawḍ al-‘Āna
O-609,Wilādat Ṭaba‘ī
I-65,Mutalāzima
K-29,Chikhunguniyā
M-47,I‘tilāl ‘Aṣabī Sukkarī
M-48,Farṭ-i-Darqiyya
M-49,Naqṣ-i-Darqiyya
M-50,Qarḥa Sukkariyya Qadamiyya
A-45,Fālij Dimāghī
A-46,Waja‘-i-‘Aṣab-i-Thalāthī Wajhī
D-44,Amrāḍ-i-Ri’a Mihaniyya
F-113,Ishāl Saḥjī
F-114,Nāṣūr-i-Sha‘riyya Ghayr Nāfidha
F-115,Waram-i-Kabid Khamrī
C-132,Nazla Wabā’ī
E-15.1,Mutalāzima Bā’d Tanakhkhur-i-Qalb Insidādī
