namaste_code,name
SN4P,visphoṭakaḥ
O-46.1,vātaja-visphōṭakaḥ
O-46.2,pittaja-visphōṭakaḥ
O-46.3,kaphaja-visphōṭakaḥ
O-46.4,raktaja-visphōṭakaḥ
O-46.5,dvandvaja/visphōṭakaḥ
O-46.6,vātapittaja/visphōṭaḥ
O-46.7,kaphavātika/visphōṭaḥ
O-46.8,kaphapaittika/visphōṭaḥ
O-46.9,sānnipātaja/visphōṭaḥ
O-47,vṛṣaṇakacchūḥ
O-48,śarkarārbudaḥ
O-49,sanniruddhagudaḥ
O-50,śyāvapiṇḍikā
O-51,ālasyam
SM3H,utkleśaḥ
O-53,glāniḥ
P,viṣaḥ
P-1,vātajaviṣa
P-2,pittajaviṣa
P-3,kaphajaviṣa
P-4,viṣasēvanajanya lakṣaṇa
P-5,nirviṣapuruṣaḥ
P-6,asādhya-viṣaḥ
PA,annapānādi viṣalakṣaṇa
PA-1,viṣa-annapānagandhaḥ
PA-2,viṣaduṣṭa-annabāṣpasēvanam
PA-3,viṣānnasparśa/pāṇiviṣaḥ
PA-4,saviṣa-kuñjarādi vāhana/yāna
PA-5,saviṣa-jalapānaḥ
PA-6,mukhagataviṣa/vaktragataviṣa
PA-7,āmāśayagata-viṣaḥ
PA-8,pakvāśayagataviṣaḥ
PA-9,saviṣa dantanakhakṣataḥ
PA-10,saviṣa-abhyaṅgam
PA-11,saviṣa-utsādanaḥ
PA-12,saviṣa-avalēkhanam
PA-13,saviṣa-śirōbhyaṅgam
PA-14,saviṣa-snānaḥ
PA-15,saviṣa-vastradhāraṇam
PA-16,saviṣa-varṇakaḥ
PA-17,saviṣa-mukhalēpaḥ
PA-18,saviṣa-kuñjarādi vāhana/yāna
PA-19,saviṣa-nasya/saviṣa-dhūpanam/dhūmapānaḥ
PA-20,saviṣa-puṣpagandhaḥ/saviṣamālyōpayōga
PA-21,saviṣa-karṇapūraṇam
PA-22,saviṣa-añjana
PA-23,viṣajuṣṭa-pādukādhāraṇam
PA-24,saviṣa-chatrōpayōgaḥ
PA-25,saviṣa-bhūṣaṇa dhāraṇā/alaṅkāraḥ
PA-26,viṣadigdha-viddhaḥ/viṣadigdha śastra/viṣaliptaśastrahataḥ
PA-27,tuṇḍāhataḥ
PA-28,vyālīḍhaḥ
PA-29,vyāluptaḥ
PA-30,daṣṭakaḥ
PA-31,daṣṭanipīḍitaḥ
PA-32,saviṣa-daṁśaḥ
PA-33,saviṣa-abhyavaharaṇam
PA-34,viṣaduṣṭa-jala
PA-35,viṣdūṣita-jala-majjana
PA-36,saviṣa-bhūmisparśanam
PA-37,viṣaduṣṭa-anilasparśaḥ
PB,viṣavēgaḥ
PB-1,prathama-viṣavēgaḥ
PB-2,dvitīya-viṣavēgaḥ
PB-3,tr̥tīya-viṣavēgaḥ
PB-4,caturtha-viṣavēgaḥ
PB-5,pañcama-viṣavēgaḥ
PB-6,ṣaṣṭha-viṣavēgaḥ
PB-7,saptama-viṣavēgaḥ
PC,sthāvaraviṣaḥ
PC-1,mūlaviṣaḥ
PC-2,patra-viṣaḥ
PC-3,phala-viṣaḥ
PC-4,puṣpa-viṣaḥ
PC-5,tvaka-viṣaḥ
PC-6,sāra-viṣaḥ
PC-7,niryāsa-viṣaḥ
PC-8,kṣīra-viṣaḥ
PC-9,dhātu-viṣaḥ
PC-10,kanda-viṣaḥ
PC-10.1,kālakūṭaviṣaḥ
PC-10.2,vatsanābhaviṣaḥ
PC-10.3,sarṣapaviṣaḥ
PC-10.4,pālakaviṣaḥ
PC-10.5,vairāṭakaviṣaḥ
PC-10.6,mustakaviṣaḥ
PC-10.7,śr̥ṅgīviṣaḥ
PC-10.8,puṇḍarīkaviṣaḥ
PC-10.9,mūlakaviṣaḥ
PC-10.10,halāhalaviṣaḥ
PC-10.11,mahāviṣa-kandaviṣaḥ
PC-10.12,karkaṭakaviṣaḥ
PC-11,sthāvaraviṣavēga
PC-11.1,sthāvara-prathama-viṣavēgaḥ
PC-11.2,sthāvara-dvitīya-viṣavēgaḥ
PC-11.3,sthāvara-tr̥tīya/viṣavēgaḥ
PC-11.4,sthāvara-caturtha/viṣavēgaḥ
PC-11.5,sthāvara-pañcama-viṣavēgaḥ
PC-11.6,sthāvara-ṣaṣṭha-viṣavēgaḥ
PC-11.7,sthāvara-saptama-viṣavēgaḥ
PD,dūṣīviṣaḥ/kr̥trimaviṣaḥ
PD-1,dūṣīviṣapūrvarupa
PD-2,dūṣīviṣa/kīṭadaṣṭaḥ
PD-3,dūṣīviṣa/lūtādaṣṭaḥ
PD-4,pakvāśayastha-dūṣīviṣam
PD-5,dhātugata-dūṣīviṣam
PD-6,asādhya-dūṣīviṣaḥ
PD-7,dūṣīviṣōpadravaḥ
PE,jaṅgamaviṣaḥ
PE-1,sarpaviṣaḥ
PE-1.1,sarpadaṣṭaḥ
PE-1.1.1,sarpita-daṣṭaḥ
PE-1.1.2,radita/rudita-daṣṭaḥ
PE-1.1.3,nirviṣa-daṣṭaḥ
PE-1.2,darvīkara-sarpaviṣaḥ
PE-1.2.1,darvīkarasarpaviṣavēga
PE-1.2.1.1,darvīkarasarpaviṣa-prathamaviṣavēgaḥ
PE-1.2.1.2,darvīkarasarpaviṣa-dvitīyaviṣavēgaḥ
PE-1.2.1.3,darvīkarasarpaviṣa-tr̥tīyaviṣavēgaḥ
PE-1.2.1.4,darvīkarasarpaviṣa-caturthaviṣavēgaḥ
PE-1.2.1.5,darvīkarasarpaviṣa-pañcamaviṣavēgaḥ
PE-1.2.1.6,darvīkarasarpaviṣa-ṣaṣṭhaviṣavēgaḥ
PE-1.2.1.7,darvīkarasarpaviṣa-saptamaviṣavēgaḥ
PE-1.2.2,asādhya-dārvīviṣa
PE-1.3,maṇḍalī-sarpaviṣaḥ
PE-1.3.1,maṇḍalīsarpaviṣavēga
PE-1.3.1.1,maṇḍalīsarpaviṣa-prathamaviṣavēgaḥ
PE-1.3.1.2,maṇḍalīsarpaviṣa-dvitīyaviṣavēgaḥ
PE-1.3.1.3,maṇḍalīsarpaviṣa-tr̥tīyaviṣavēgaḥ
PE-1.3.1.4,maṇḍalīsarpaviṣa-caturthaviṣavēgaḥ
PE-1.3.1.5,maṇḍalīsarpaviṣa-pañcamaviṣavēgaḥ
PE-1.3.1.6,maṇḍalīsarpaviṣa-ṣaṣṭhaviṣavēgaḥ
PE-1.3.1.7,maṇḍalīsarpaviṣa-saptamaviṣavēgaḥ
PE-1.4,rājimat-sarpaviṣaḥ
PE-1.4.1,rājimat-sarpaviṣavēga
PE-1.4.1.1,rājimat sarpaviṣa-prathamaviṣavēgaḥ
PE-1.4.1.2,rājimat sarpaviṣa-dvitīya viṣavēgaḥ
PE-1.4.1.3,rājimat sarpaviṣa-tr̥tīyaviṣavēgaḥ
PE-1.4.1.4,rājimat sarpaviṣa-caturthaviṣavēgaḥ
PE-1.4.1.5,rājimat sarpaviṣa-pañcamaviṣavēgaḥ
PE-1.4.1.6,rājimat sarpaviṣa-ṣaṣṭhaviṣavēgaḥ
PE-1.4.1.7,rājimat sarpaviṣa-saptamaviṣavēgaḥ
PE-1.5,puruṣasarpadaṣṭaḥ
PE-1.6,strīsarpadaṣṭaḥ
PE-1.7,napuṁsakasarpadaṣṭaḥ
PE-1.8,garbhiṇīsarpadaṣṭaḥ
PE-1.9,sūtikāsarpadaṣṭaḥ
PE-1.10,grāsārthisarpadaṣṭaḥ
PE-1.11,vr̥ddhasarpadaṣṭaḥ
PE-1.12,bālasarpadaṣṭaḥ
PE-1.13,andhāhika sarpadaṣṭaḥ
PE-1.14,ajagarasarpadaṣṭaḥ
PE-1.15,sadyaprāṇaharasarpadaṣṭaḥ
PE-1.16,kr̥ṣṇasarpadaṁśaḥ
SQ60,śaṅkhaviṣaḥ
PE-1.18,asādhya-sarpadaṣṭaḥ
PE-2,mūṣikāviṣaḥ/ākhuviṣa
PE-2.1,lālana-mūṣikādaṣṭaḥ
PE-2.2,putraka-mūṣikādaṣṭaḥ
PE-2.3,kr̥ṣṇa-mūṣikādaṣṭaḥ
PE-2.4,haṁsira-mūṣikādaṣṭaḥ
PE-2.5,cikvira-mūṣikādaṣṭaḥ
PE-2.6,chuchundara-mūṣikādaṣṭaḥ
PE-2.7,alasa-mūṣikādaṣṭaḥ
PE-2.8,kaṣāyadanta-mūṣikādaṣṭaḥ
PE-2.9,kuliṅgaka-mūṣikādaṣṭaḥ
PE-2.10,ajita-mūṣikādaṣṭaḥ
PE-2.11,capala-mūṣikādaṣṭaḥ
PE-2.12,kapila-mūṣikādaṣṭaḥ
PE-2.13,kōkila-mūṣikādaṣṭaḥ
PE-2.14,aruṇa-mūṣikādaṣṭaḥ
PE-2.15,mahākr̥ṣṇa-mūṣikādaṣṭaḥ/undura-mūṣikādaṣṭaḥ
PE-2.16,mahāśvēta-mūṣikādaṣṭaḥ
PE-2.17,mahākapila-mūṣikādaṣṭaḥ
PE-2.18,kapōta-mūṣikādaṣṭaḥ
PE-2.19,asādhya-mūṣikāviṣaḥ
PE-3,śva/vyāla-śṟugāla-tarakṣu-r̥kṣa-vyāghrādi daṣṭa lakṣaṇa
PE-3.1,alarkaviṣaḥ/jalatrāsaḥ
PE-3.2,asādhya-alarkaviṣaḥ
PE-3.3,alarkaviṣāriṣṭaḥ
PE-4,kīṭaviṣaḥ
PE-4.1,kīṭaviṣavēgaḥ
PE-4.2,vātanimittajakīṭaviṣaḥ/vatajakīṭaviṣa
PE-4.3,pittanimittaja-kīṭaviṣaḥ/āgnēya-kīṭaviṣaḥ
PE-4.4,kaphanimittaja/kīṭaviṣaḥ
PE-4.5,sānnipātika/kīṭaviṣaḥ
PE-4.6,tīkṣṇa-kīṭaviṣaḥ
PE-4.7,manda-kīṭaviṣaḥ
SQ61,garaviṣaḥ
PE-4.9,kaṇabha-daṣṭaḥ
PE-4.10,gōdhēraka-daṣṭaḥ
PE-4.11,galagōlikādaṣṭaḥ
PE-4.12,sarṣapika/galagōlikādaṣṭaḥ
PE-4.13,śatapadī/daṣṭaḥ
PE-4.14,maṇḍūkadaṣṭaḥ
PE-4.15,viṣvambharā-daṣṭaḥ
PE-4.16,ahiṇḍuka-daṣṭaḥ
PE-4.17,kaṇḍūmakā-daṣṭaḥ
PE-4.18,śūkavr̥ntā-daṣṭaḥ
PE-4.19,pipīlikā-daṣṭaḥ
PE-4.20,makṣikā-daṣṭaḥ
PE-4.21,maśaka-daṣṭaḥ
PE-4.22,nakhāvakr̥ṣṭa viṣaḥ/nakha-dantaviṣa
PE-4.23,saviṣa-śava sparśanam
PE-4.24,saviṣa-mūtrasparśanam
PE-4.25,saviṣa-purīṣasparśanam
PE-4.26,subādhaka kīṭadaṣṭa
PE-4.27,karṇapraviṣṭa-kīṭaviṣaḥ
PE-4.28,gr̥hagōdhikādaṣṭaḥ
PE-4.29,kr̥kalāsadaṣṭaḥ
PE-4.30,ucciṭiṅgadaṣṭaḥ
PE-4.31,saviṣa-jalaukādaṣṭaḥ
PE-4.32,saviṣa-matsyadaṣṭaḥ
PE-4.33,saviṣa-prāṇidaṣṭaḥ
PE-4.34,catuṣpāda-daṣṭaḥ
PE-5,vr̥ścikaviṣaḥ
PE-5.1,mandaviṣa-vr̥ścikadaṣṭaḥ
PE-5.2,madhyaviṣa-vr̥ścikadaṣṭaḥ
PE-5.3,tīkṣṇa/mahāviṣa-vr̥ścikadaṣṭaḥ
PE-5.4,asādhyavr̥ścikāviṣaḥ
PE-6,lūtāviṣaḥ
PE-6.1,vātika-lūtāviṣaḥ
PE-6.2,paittika-lūtāviṣaḥ
PE-6.3,ślaiṣmika-lūtāviṣaḥ
PE-6.4,trimaṇḍala-lūtāviṣaḥ
PE-6.5,śvēta-lūtāviṣaḥ
PE-6.6,kapila-lūtāviṣaḥ
PE-6.7,pītikā-lūtāviṣaḥ
PE-6.8,ālā-lūtāviṣaḥ
PE-6.9,mūtra-lūtāviṣaḥ
PE-6.10,rakta-lūtāviṣa
PE-6.11,kasana-lūtāviṣaḥ
PE-6.12,sauvarṇika-lūtāviṣaḥ
PE-6.13,lājavarṇa-lūtāviṣaḥ
PE-6.14,jālinī-lūtāviṣaḥ
PE-6.15,ēṇīpada-lūtāviṣaḥ
PE-6.16,kr̥ṣṇa-lūtāviṣaḥ
PE-6.17,agnivaktra-lūtāviṣaḥ
PE-6.18,kākāṇḍika-lūtāviṣaḥ
PE-6.19,mālāguṇa-lūtāviṣaḥ
PE-6.20,lūtāviṣa-adhiṣṭhānajanyarōgaḥ
PE-6.20.1,lālā-lūtāviṣaḥ
PE-6.20.2,nakhāgradaṁśa-lūtāviṣaḥ
PE-6.20.3,daṁṣṭrā-lūtāviṣaḥ
PE-6.20.4,rajō-lūtāviṣaḥ
PE-6.20.5,purīṣa-lūtāviṣaḥ
PE-6.20.6,śukra-lūtāviṣaḥ
PE-6.21,āgnēya-lūtāviṣaḥ
PE-6.22,prāṇahara-lūtāviṣaḥ
PE-6.23,asādhya-lūtāviṣaḥ
PE-6.24,kr̥cchrasādhya-lūtāviṣaḥ
PE-6.25,lūtāviṣa-dinārdha-avasthāviśēṣaḥ
PE-6.25.1,lūtāviṣa-prathamadina-avasthāviśēṣaḥ
PE-6.25.2,lūtāviṣa-dvitīyadina-avasthāviśēṣaḥ
PE-6.25.3,lūtāviṣa-tr̥tīyadina-avasthāviśēṣaḥ
PE-6.25.4,lūtāviṣa-caturthadina-avasthāviśēṣaḥ
PE-6.25.5,lūtāviṣa-pañcamadina-avasthāviśēṣaḥ
PE-6.25.6,lūtāviṣa-ṣaṣṭhadina-avasthāviśēṣaḥ
PE-6.25.7,lūtāviṣa-saptamadina-avasthāviśēṣaḥ
Q,āhāravaiṣamyam
SQ80,hīnamātrāhāraḥ
Q-2,"atimātrāhāraḥ, āhārātiyogaḥ"
Q-3,"viruddhānnabhojanam, viruddhāhāraḥ"
Q-4,jāṅgalamāṃsātyupayogaḥ
Q-5,ēkaśēphakṣīrapānam
Q-6,"uṣṇavīrya-dravyātiyogaḥ, āgneya-dravyātiyogaḥ"
Q-7,navaguḍa-atyupayogaḥ
Q-8,śālidhānya-atiyogaḥ
Q-9,tailasevana-atiyogaḥ
Q-10,madyapānātiyōgaḥ
Q-11,dadhi-mithyopayogaḥ
Q-12,rasātiyogaḥ
Q-12.1,madhurarasātiyōgaḥ
Q-12.2,amlarasātiyōgaḥ
Q-12.3,lavaṇarasātiyōgaḥ
Q-12.4,kaṭurasātiyōgaḥ
Q-12.5,tiktarasātiyōgaḥ
Q-12.6,kaṣāyarasātiyōgaḥ
R,vihāravaiṣamyam
RA,nidrā-vaiṣamyam
SQ24,nidrānāśaḥ
RA-2,akālaśayanam
RA-3,divāsvapnaḥ
RA-4,divāsvapna-upadravaḥ
RB,ṛtucaryā-vaiṣamyam
RB-1,ṛtu-apacāraḥ
RC,snāna-vaiṣamyam
RC-1,uṣṇajala-śiraḥsnānaḥ
RD,vēgāvarōdhaḥ
SS2E,adhovātavegāvarodhaḥ
SS28,aśruvegarodhaḥ
SS29,chardivegarodhaḥ
RD-4,hikkāvēgarōdhaḥ
SS21,jṛmbhāvegarodhaḥ
SS27,kṣavathuvegarodhaḥ
SS25,mūtravegarodhaḥ
SS26,nidrāvegarodhaḥ
SS2A,purīṣavegarodhaḥ
SS2B,śramaśvāsavegarodhaḥ
SS23,śukravegarodhaḥ
SS2D,tṛṣṇāvegarodhaḥ
RD-13,udgāragrahaḥ
SS2C,kṣudvegarodhaḥ
RE,vyavāya-vaiṣamyam/maithunāpacāraḥ
RE-1,"vyavāyamithyāyogaḥ, mithyāvyavāya"
RE-2,vyavāyātiyogaḥ
RF,vyāyāma-vaiṣamyam
RF-1,"ativyāyāmaḥ,"
RF-2,avyāyāmaḥ
S,cikitsāpacāraḥ
SA,snēhana-apacāraḥ
SA-1,snēhana-ayōgaḥ
SA-2,snēhana-atiyōgaḥ
SA-3,snēhana-mithyāyōgaḥ/mithyāsnēhanam/snēhana-vyāpadaḥ/snēhavibhramaḥ
SB,svēdana-apacāraḥ
SB-1,svēdana-ayōgaḥ
SB-2,svēdana-atiyōgaḥ
SC,rūkṣaṇa-apacāraḥ
SC-3,rūkṣaṇa-atiyōgaḥ
SD,stambhana-apacāraḥ
SD-1,stambhana-atiyōgaḥ
SD-2,āmātisārasaṅgrahaḥ
SD-3,aśuddharaktastaṁbhanam
SD-4,akṣīṇabalamāṁsasya raktapitta-stambhanam
SE,laṅghana-apacāraḥ
SE-1,laṅghana atiyōga lakṣaṇam
SF,br̥ṁhaṇa-apacāraḥ
SF-1,br̥ṁhaṇa-atiyōgaḥ
SG,vamana-apacāraḥ
SG-1,vamana-ayōgaḥ
SG-2,vamana-atiyōgaḥ
SG-3,vamana-mithyāyōgaḥ/avamyānāṁ vamanavyāpadaḥ
SG-3.1,kṣatasya vamanavyāpadaḥ
SG-3.2,kṣīṇātisthūlakr̥śabālavr̥̄ddhadurbalānāmauṣadhabalāsahatvāt
SG-3.3,śramārtamattamūrcchitānāṁ nasyavyāpadaḥ
SG-3.4,karmabhārādhvahtōpavāsamaithunādhyayanavyāyāmacintāprasakta v
SG-3.5,garbhiṇyā vamanavyāpadaḥ
SG-3.6,sukumārasya vamanavyāpadaḥ
SG-3.7,saṁvr̥takōṣṭhasya vamanavyāpadaḥ
SG-3.8,ūrdhvagaraktapitta vamanasya vyapadaḥ
SG-3.9,prasaktacchardē vamanavyāpadaḥ
SG-3.10,ūrdhvavātāsthāpitānuvāsitānāṁ vamanavyāpadaḥ
SG-3.11,hr̥̄drōgiṇa vamanavyāpadaḥ
SG-3.12,udāvartā vamanasya vyapadaḥ
SG-3.13,mūtrāghātaplīhagulmōdarāṣṭhīlāsvarōpaghātārtānāṁ vamanavyāpadaḥ
SG-3.14,timira vamanasya vyapadaḥ
SG-3.15,śiraḥśaṅkhakarṇākṣiśūlārtānāṁ vamanavyāpadaḥ
SG-4,vamana-vyāpadaḥ
SG-4.1,ādhmānam-vamanavyāpad
SG-4.2,parikartikā-vamanavyāpad
SG-4.3,parisrāvaḥ-vamanavyāpad
SG-4.4,hr̥̄dayōpasaraṇam/hr̥dagraha virēcanavyāpad
SG-4.5,gātragraha vamana vyāpada
SG-4.6,jīvādānam vamanavyāpad
SG-4.7,vibhraṁśa: vamanavyāpad
SG-4.8,stambhaḥ vamana vyāpada
SG-4.9,upadravaḥ vamana vyāpada
SG-4.10,klamaḥ vamana vyāpad
SG-4.11,vātaśūlavyāpat
SG-5,pravr̥ttavamanam/dattavamanam
SH,virēcanakarma-cikitsāpacāraḥ
SH-1,virēcanātiyōga
SH-2,virēcanāyōga
SH-3,mithyāvirēcanam/virēcanamithyāyōgaḥ/avirēcyānāṁ virēcanavyāpadaḥ
SH-3.1,subhaga virēcanasya-vyapadaḥ
SH-3.2,sukumārasya virēcanavyāpadaḥ
SH-3.3,kṣatagudasya virēcanasya-vyapadaḥ
SH-3.4,muktanāla virēcanasya-vyapadaḥ
SH-3.5,adhōbhāgaraktapittina virēcanavyāpad
SH-3.6,vilaṅghitadurbalēndriyālpāgninirūḍhāṇāṁ virēcanavyāpadaḥ
SH-3.7,kāmādivyagramanasō virēcanasya-vyapadaḥ
SH-3.8,ajīrṇina virēcanavyāpadaḥ
SH-3.9,navajvari virēcanasya-vyapadaḥ
SH-3.10,madātyayita virēcanasya-vyapadaḥ
SH-3.11,ādhmātasya virēcanavyāpadaḥ
SH-3.12,śalyārditasya virēcanavyāpadaḥ
SH-3.13,abhighātina virēcanavyāpadaḥ
SH-3.14,atisnigdha virēcanasya-vyāpad
SH-3.15,atirukṣasya virēcanavyāpad
SH-3.16,dāruṇakōṣṭhasya virēcanavyāpadaḥ
SH-4,virēcana/vyāpadaḥ
SH-4.1,ādhmānam-virēcanavyāpad
SH-4.2,parikartikā-virēcanavyāpad
SH-4.3,parisrāvaḥ virēcanavyāpad
SH-4.4,hr̥̄dayōpasaraṇam/hr̥dagraha virēcanavyāpad
SH-4.5,gātragraha virēcana vyāpada
SH-4.6,jīvādānam virēcanavyāpad
SH-4.7,vibhraṁśa: virēcanavyāpad
SH-4.8,stambhaḥ virēcana vyāpada
SH-4.9,upadravaḥ virēcana vyāpada
SH-4.10,klamaḥ virēcana vyāpad
SH-4.11,vibandhavyāpat
SH-5,sāvaśēṣauṣadha-vyāpad
SI,bastikarma-cikitsāpacāraḥ
SI-1,bastivyāpadaḥ
SI-1.1,ayōga basti vyāpad
SI-1.2,atiyōga-bastivyāpad
SI-1.3,klama-bastivyāpad
SI-1.4,ādhmāna-bastivyāpad
SI-1.5,hikkā-bastivyāpad
SI-1.6,hr̥tprāpti-bastivyāpad
SI-1.7,ūrdhvatā basti vyāpad
SI-1.8,pravāhikā basti vyāpad
SI-1.9,śirō arti basti vyāpad
SI-1.10,aṅgārti-bastivyāpad
SI-1.11,parikartikā basti vyāpad
SI-1.12,parisrāva-bastivyāpad
SI-2,āsthāpana/nirūha basti karma cikitsāpacāra
SI-2.1,nirūha-atiyōgaḥ
SI-2.2,nirūhabasti-ayōgaḥ
SI-2.3,nirūha-mithyāyōga/āsthāpanasya vyāpadaḥ
SI-2.3.1,ajīrṇa-atisnigdha-pītasnēhānāṁ āsthāpanavyāpadaḥ
SI-2.3.2,"utkliṣṭadōṣa, mandāgnēra āsthāpanasya vyāpadaḥ"
SI-2.3.3,yānaklāntasya āsthāpanasya vyāpadaḥ
SI-2.3.4,atidurbala-kṣutārta-tr̥ṣṇārta-śramārtānāṁ āsthāpanavyāpadaḥ
SI-2.3.5,atikr̥śasya āsthāpanavyāpadaḥ
SI-2.3.6,"bhuktabhakta,pītōdakasya āsthāpanasya vyāpadaḥ"
SI-2.3.7,vamitaviriktayō āsthāpanavyāpadaḥ
SI-2.3.8,kr̥tanasta:karmaṇa
SI-2.3.9,kruddhabhītayō āsthāpanavyāpadaḥ
SI-2.3.10,matta mūrcchitayōra āsthāpanasya vyāpadaḥ
SI-2.3.11,prasakta cchardirniṣṭhīvikā śvāsa kāsahikkārtānāṁ āsthāpanas
SI-2.3.12,baddhacchidrōdakōdarādhmānārtānāṁ āsthāpanavyāpadaḥ
SI-2.3.13,alasakavisūcikāmaprajātāmātisāriṇāṁ āsthāpanavyāpadaḥ
SI-2.3.14,madhumēhakuṣṭhinō āsthāpanavyāpadaḥ
SI-3,anuvāsana/snēha bastikarma cikitsāpacāraḥ
SI-3.1,anuvāsanātiyōgaḥ/snēhabasti-atiyōgaḥ
SI-3.2,anuvāsanavastyayōgaḥ/snēhabasti-ayōgaḥ
SI-3.3,anuvāsana-mithyāyōgaḥ
SI-3.3.1,abhuktabhaktasya anuvāsanavyāpadaḥ
SI-3.3.2,navajvara pāṇḍurōga kāmalā pramēhiṇāṁ anuvāsanasya vyāpadaḥ
SI-3.3.3,arśasasya anuvāsanavyāpadaḥ
SI-3.3.4,arōcakārtasya anuvāsanasya vyāpadaḥ
SI-3.3.5,mandāgni-durbalayōḥ anuvāsanavyāpadaḥ
SI-3.3.6,pratiśyāyaplīhādimatāṁ anuvāsanavyāpadaḥ
SI-3.4,snēhabastivyāpadaḥ
SI-3.4.1,vātāvr̥tasnēha-snēhabastivyāpad
SI-3.4.2,pittāvr̥tasnēha-snēhabastivyāpad
SI-3.4.3,ślēṣmāvr̥tasnēha-snēhabastivyāpad
SI-3.4.4,aśanāvr̥tasnēha-snēhabastivyāpad
SI-3.4.5,viḍāvr̥tasnēha-snēhabastivyāpad
SI-3.4.6,abhuktapraṇīta-snēhabastivyāpad
SI-4,yāpanabasti-atiyōgaḥ
SJ,raktamōkṣaṇa-apacāraḥ
SJ-1,raktamōkṣaṇa-ayōgaḥ
SJ-2,raktamōkṣaṇa-atiyōgaḥ
SJ-3,raktamōkṣamithyāyōga
SJ-4,duṣṭaraktastaṁbhanam
SK,nasyakarma-cikitsāpacāraḥ
SK-1,nasya-atiyōgaḥ
SK-2,nasya-ayōgaḥ
SK-3,nasya-mithyāyōgaḥ/śirōvirēcanamithyāyōgaḥ/nasyavyāpadaḥ
SK-3.1,ajīrṇi-bhuktabhaktayōrnasyavyāpadaḥ
SK-3.2,pītasnēhamadyatōyapātukāmānāṁ nasyavyāpadaḥ
SK-3.3,snātaśirasaḥ nasyavyāpadaḥ
SK-3.4,kṣudhārtasya nasyavyāpadaḥ
SK-3.5,tr̥ṣṇārtasya nasyavyāpadaḥ
SK-3.6,śrāntapipāsitakṣudhitānāṁ vamanavyāpadaḥ
SK-3.7,śastradaṇḍahatayō nasyavyāpadaḥ
SK-3.8,vyavāyavyāyāmapānaklāntānāṁ nasyavyāpadaḥ
SK-3.9,navajvaraśōkābhitaptayō nasyavyāpadaḥ
SK-3.10,viriktasya nasyavyāpadaḥ
SK-3.11,anuvāsitasya nasyavyāpadaḥ
SK-3.12,garbhiṇyā nasyavyāpadaḥ
SK-3.13,navapratiśyāyārtasya nasyavyāpadaḥ
SK-3.14,anr̥tau durdinē ca nasyavyāpadaḥ
SK-4,snēhananasya-ayōgaḥ/hīnayōgaḥ
SK-5,snēhananasya-atiyōgaḥ
SK-6,śirōvirēcananasya-ayōgaḥ/hīnayōgaḥ
SK-7,śirōvirēcananasya-atiyōgaḥ
SL,dhūmapāna-apacāraḥ
SL-1,akāladhūmapānaḥ
SL-2,dhūmapāna-ayōgaḥ
SL-3,dhūmapāna-atiyōgaḥ
SL-4,dhūmapānamithyāyōga
SM,kavala-cikitsāpacāraḥ
SM-1,kavala-hīnayōgaḥ
SM-2,kavala-atiyōgaḥ
SN,āścyōtana-apacāraḥ
SN-1,āścyōtana-ayōgaḥ
SN-2,āścyōtana-atiyōgaḥ
SN-3,atiśīta-āścyōtanaḥ
SN-4,atyuṣṇatīkṣṇa-āścyōtanaḥ
SN-5,aparisruta-āścyōtanaḥ
SO,añajana-apacāraḥ
SO-1,añjana-mithyāyōgaḥ
SO-2,añjanātiyōgaḥ
SO-3,lēkhanāñjana-apacāraḥ
SO-3.1,lēkhanāñjana-ayōgaḥ
SO-3.2,lēkhanāñjana-atiyōgaḥ
SO-4,prasādāñjana-apacāraḥ
SO-4.1,prasādāñjana-ayōgaḥ
SO-4.2,prasādanāñjana-atiyōgaḥ
SO-5,rōpaṇāñjana-apacāraḥ
SO-5.1,rōpaṇāñjana-ayōgaḥ
SO-5.2,rōpaṇāñjana-atiyōgaḥ
SP,tarpaṇa-apacāraḥ
SP-1,tarpaṇa-hīnayōgaḥ
SP-2,tarpaṇa-atiyōgaḥ
SQ,puṭapāka-apacāraḥ
SQ-1,puṭapāka-hīnayōgaḥ
SQ-2,puṭapāka-atiyōgaḥ
SR,parihārakāla-vyāpadaḥ/aparihārasēvana
SR-1,parihārakālē uccabhāṣyam
SR-2,parihārakālē rathakṣōbhaḥ
SR-3,parihārakālē aticaṅkramaṇam
SR-4,parihārakālē ati-āsana
SR-5,parihārakālē ajīrṇādhyaśana
SR-6,parihārakālē ahitabhōjanam
SR-7,parihārakālē divāsvapnaḥ
SR-8,parihārakālē maithunam
SS,śastrakarma-apacāraḥ
SS-1,śastrakṣārāgnivibhrama
SS-2,karṇavyadhajanyarōgaḥ
SS-2.1,kālikā
SS-2.2,marmarikā
SS-2.3,lōhitikā
SS-3,karṇavyadhakālē sandhānasya ayōgaḥ
SS-3.1,vātaduṣṭaraktam
SS-3.2,pittaduṣṭaraktakōpa
SS-3.3,kaphaduṣṭa-raktaḥ
SS-3.4,atipravr̥tta-raktaḥ
SS-3.5,alpapravr̥tta-raktaḥ
SS-4,liṅganāśa-mithyāvēdhanam
SS-5,lēkhana-atiyōgaḥ
SS-6,lēkhana-ayōgaḥ
ST,kṣāra-karma-apacāraḥ
ST-1,kṣāra-vibhramaḥ
ST-2,kṣārapāna-atiyōgaḥ
ST-3,kṣāra-atidagdhaḥ
ST-3.1,kṣāra-atidagdha-gudaḥ
